emotion,audio_path
Anger,/urdu-emotion-dataset/Angry/SM4_F9_A061.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F42_A094.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F41_A093.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F38_A090.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F18_A018.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F11_A033.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F2_A02.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F8_A08.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F4_A056.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F45_A097.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F30_A082.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F16_A038.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F43_A095.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F16_A016.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F46_A098.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F10_A010.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F21_A021.wav
Anger,/urdu-emotion-dataset/Angry/SM3_F1_A051.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F1_A023.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F25_A077.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F1_A053.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F12_A064.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F32_A084.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F21_A043.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F19_A041.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F18_A070.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F3_A03.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F39_A091.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F16_A068.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F23_A075.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F8_A060.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F22_A044.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F21_A073.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F11_A063.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F13_A035.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F34_A086.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F10_A032.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F28_A050.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F4_A026.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F2_A054.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F26_A078.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F25_A047.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F11_A011.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F26_A048.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F27_A079.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F48_A0100.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F7_A059.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F17_A017.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F7_A07.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F17_A069.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F14_A036.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F6_A058.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F18_A040.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F9_A09.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F24_A076.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F5_A057.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F47_A099.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F3_A025.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F35_A087.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F6_A028.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F20_A020.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F20_A072.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F44_A096.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F8_A030.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F33_A085.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F17_A039.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F31_A083.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F1_A01.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F37_A089.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F6_A06.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F5_A05.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F27_A049.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F20_A042.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F24_A046.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F28_A080.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F9_A031.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F23_A045.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F15_A067.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F4_A04.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F14_A014.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F7_A029.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F22_A022.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F40_A092.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F22_A074.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F5_A027.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F14_A066.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F10_A062.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F13_A065.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F15_A015.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F3_A055.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F36_A088.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F29_A081.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F13_A013.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F15_A037.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F12_A034.wav
Anger,/urdu-emotion-dataset/Angry/SM3_F2_A052.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F12_A012.wav
Anger,/urdu-emotion-dataset/Angry/SM1_F19_A019.wav
Anger,/urdu-emotion-dataset/Angry/SM2_F2_A024.wav
Anger,/urdu-emotion-dataset/Angry/SM4_F19_A071.wav
Neutral,/urdu-emotion-dataset/Neutral/SM5_F20_N048.wav
Neutral,/urdu-emotion-dataset/Neutral/SM5_F13_N041.wav
Neutral,/urdu-emotion-dataset/Neutral/SM3_F6_N026.wav
Neutral,/urdu-emotion-dataset/Neutral/SM5_F72_N0100.wav
Neutral,/urdu-emotion-dataset/Neutral/SM20_F1_N05.wav
Neutral,/urdu-emotion-dataset/Neutral/SM5_F39_N067.wav
Neutral,/urdu-emotion-dataset/Neutral/SM5_F51_N079.wav
Neutral,/urdu-emotion-dataset/Neutral/SM5_F59_N087.wav
Neutral,/urdu-emotion-dataset/Neutral/SM22_F1_N019.wav
Neutral,/urdu-emotion-dataset/Neutral/SF9_F4_N04.wav
Neutral,/urdu-emotion-dataset/Neutral/SM5_F37_N065.wav
Neutral,/urdu-emotion-dataset/Neutral/SM20_F2_N06.wav
Neutral,/urdu-emotion-dataset/Neutral/SM5_F71_N099.wav
Neutral,/urdu-emotion-dataset/Neutral/SM5_F66_N094.wav
Neutral,/urdu-emotion-dataset/Neutral/SM5_F11_N039.wav
